Provinsi,kode_prov,Tahun,Bulan,nama_bulan,urutan,Jenis_Pendapatan,Anggaran,Realisasi,Persentase,datar_tahunan,belum_final,Tanggal,Persentase_YTD
Aceh,1,2024,1,Januari,13,Pendapatan Hibah,1968000000.0,126495724.5,6.43,False,False,2024-01-01,6.43
Aceh,1,2024,2,Februari,14,Pendapatan Hibah,1968000000.0,160423547.82999998,14.58,False,False,2024-02-01,14.58
Aceh,1,2024,3,Maret,15,Pendapatan Hibah,1968000000.0,8200000.0,15.0,False,False,2024-03-01,15.0
Aceh,1,2024,4,April,16,Pendapatan Hibah,1968000000.0,10183000.0,15.51,False,False,2024-04-01,15.51
Aceh,1,2024,5,Mei,17,Pendapatan Hibah,1968000000.0,93250107.0,20.25,False,False,2024-05-01,20.25
Aceh,1,2024,6,Juni,18,Pendapatan Hibah,1968000000.0,0.09000003337860107,20.25,False,False,2024-06-01,20.25
Aceh,1,2024,7,Juli,19,Pendapatan Hibah,1968000000.0,78800000.0,24.26,False,False,2024-07-01,24.26
Aceh,1,2024,8,Agustus,20,Pendapatan Hibah,1968000000.0,17368200.0,25.14,False,False,2024-08-01,25.14
Aceh,1,2024,9,September,21,Pendapatan Hibah,1968000000.0,1558864200.0,104.35,False,False,2024-09-01,104.35
Aceh,1,2024,10,Oktober,22,Pendapatan Hibah,1968000000.0,176279000.0,113.31,False,False,2024-10-01,113.31
Aceh,1,2024,11,November,23,Pendapatan Hibah,1968000000.0,175747000.0,122.24,False,False,2024-11-01,122.24
Aceh,1,2024,12,Desember,24,Pendapatan Hibah,1968000000.0,167972056.13999987,130.77,False,False,2024-12-01,130.77
Aceh,1,2025,1,Januari,25,Pendapatan Hibah,1968000000.0,591833909.88,30.07,False,False,2025-01-01,30.07
Aceh,1,2025,2,Februari,26,Pendapatan Hibah,1968000000.0,164046916.77999997,38.41,False,False,2025-02-01,38.41
Aceh,1,2025,3,Maret,27,Pendapatan Hibah,1968000000.0,560175050.89,66.87,False,False,2025-03-01,66.87
Aceh,1,2025,4,April,28,Pendapatan Hibah,1968000000.0,4975709.0,67.13,False,False,2025-04-01,67.13
Aceh,1,2025,5,Mei,29,Pendapatan Hibah,1968000000.0,19269450.0,68.1,False,False,2025-05-01,68.1
Aceh,1,2025,6,Juni,30,Pendapatan Hibah,1968000000.0,9957450.0,68.61,False,False,2025-06-01,68.61
Aceh,1,2025,7,Juli,31,Pendapatan Hibah,1968000000.0,625500.0,68.64,False,False,2025-07-01,68.64
Aceh,1,2025,8,Agustus,32,Pendapatan Hibah,1968000000.0,1447040073.0000002,142.17,False,False,2025-08-01,142.17
Aceh,1,2025,9,September,33,Pendapatan Hibah,1968000000.0,177567250.0,151.19,False,False,2025-09-01,151.19
Aceh,1,2025,10,Oktober,34,Pendapatan Hibah,1968000000.0,174715000.0,160.07,False,False,2025-10-01,160.07
Aceh,1,2025,11,November,35,Pendapatan Hibah,1968000000.0,186823719.0,169.56,False,False,2025-11-01,169.56
Aceh,1,2025,12,Desember,36,Pendapatan Hibah,1968000000.0,1086000.0,169.62,False,False,2025-12-01,169.62
Aceh,1,2023,1,Januari,1,Pendapatan Lainnya,3559354000.0,47917492.0,1.35,False,False,2023-01-01,1.35
Aceh,1,2023,2,Februari,2,Pendapatan Lainnya,3559354000.0,0.0,1.35,False,False,2023-02-01,1.35
Aceh,1,2023,3,Maret,3,Pendapatan Lainnya,3559354000.0,2423945426.87,69.45,False,False,2023-03-01,69.45
Aceh,1,2023,4,April,4,Pendapatan Lainnya,3559354000.0,1059097974.71,99.2,False,False,2023-04-01,99.2
Aceh,1,2023,5,Mei,5,Pendapatan Lainnya,3559354000.0,0.0,99.2,False,False,2023-05-01,99.2
Aceh,1,2023,6,Juni,6,Pendapatan Lainnya,3559354000.0,904716089.8599997,124.62,False,False,2023-06-01,124.62
Aceh,1,2023,7,Juli,7,Pendapatan Lainnya,3559354000.0,1504898000.0,166.9,False,False,2023-07-01,166.9
Aceh,1,2023,8,Agustus,8,Pendapatan Lainnya,3559354000.0,186724500.0,172.15,False,False,2023-08-01,172.15
Aceh,1,2023,9,September,9,Pendapatan Lainnya,3559354000.0,208799949.45000076,178.01,False,False,2023-09-01,178.01
Aceh,1,2023,10,Oktober,10,Pendapatan Lainnya,3559354000.0,533300.0,178.03,False,False,2023-10-01,178.03
Aceh,1,2023,11,November,11,Pendapatan Lainnya,3559354000.0,314278320.0,186.86,False,False,2023-11-01,186.86
Aceh,1,2023,12,Desember,12,Pendapatan Lainnya,3559354000.0,0.0,120.28,False,False,2023-12-01,120.28
Aceh,1,2024,1,Januari,13,Pendapatan Lainnya,1968000000.0,127389293.5,6.47,False,False,2024-01-01,6.47
Aceh,1,2024,2,Februari,14,Pendapatan Lainnya,1968000000.0,160423547.82999998,14.62,False,False,2024-02-01,14.62
Aceh,1,2024,3,Maret,15,Pendapatan Lainnya,1968000000.0,8200000.0,15.04,False,False,2024-03-01,15.04
Aceh,1,2024,4,April,16,Pendapatan Lainnya,1968000000.0,10183000.0,15.56,False,False,2024-04-01,15.56
Aceh,1,2024,5,Mei,17,Pendapatan Lainnya,1968000000.0,114477807.0,21.38,False,False,2024-05-01,21.38
Aceh,1,2024,6,Juni,18,Pendapatan Lainnya,1968000000.0,0.09000003337860107,21.38,False,False,2024-06-01,21.38
Aceh,1,2024,7,Juli,19,Pendapatan Lainnya,1968000000.0,78800000.0,25.38,False,False,2024-07-01,25.38
Aceh,1,2024,8,Agustus,20,Pendapatan Lainnya,1968000000.0,1077313354.0,80.12,False,False,2024-08-01,80.12
Aceh,1,2024,9,September,21,Pendapatan Lainnya,1968000000.0,1558864200.0,159.33,False,False,2024-09-01,159.33
Aceh,1,2024,10,Oktober,22,Pendapatan Lainnya,1968000000.0,176279000.0,168.29,False,False,2024-10-01,168.29
Aceh,1,2024,11,November,23,Pendapatan Lainnya,1968000000.0,175747000.0,177.22,False,False,2024-11-01,177.22
Aceh,1,2024,12,Desember,24,Pendapatan Lainnya,1968000000.0,0.0,130.77,False,False,2024-12-01,130.77
Aceh,1,2025,1,Januari,25,Pendapatan Lainnya,1968000000.0,591833909.88,30.07,False,False,2025-01-01,30.07
Aceh,1,2025,2,Februari,26,Pendapatan Lainnya,1968000000.0,164046916.77999997,38.41,False,False,2025-02-01,38.41
Aceh,1,2025,3,Maret,27,Pendapatan Lainnya,1968000000.0,560175050.89,66.87,False,False,2025-03-01,66.87
Aceh,1,2025,4,April,28,Pendapatan Lainnya,1968000000.0,4975709.0,67.13,False,False,2025-04-01,67.13
Aceh,1,2025,5,Mei,29,Pendapatan Lainnya,1968000000.0,19269450.0,68.1,False,False,2025-05-01,68.1
Aceh,1,2025,6,Juni,30,Pendapatan Lainnya,1968000000.0,9957450.0,68.61,False,False,2025-06-01,68.61
Aceh,1,2025,7,Juli,31,Pendapatan Lainnya,1968000000.0,625500.0,68.64,False,False,2025-07-01,68.64
Aceh,1,2025,8,Agustus,32,Pendapatan Lainnya,1968000000.0,1447040073.0000002,142.17,False,False,2025-08-01,142.17
Aceh,1,2025,9,September,33,Pendapatan Lainnya,1968000000.0,177567250.0,151.19,False,False,2025-09-01,151.19
Aceh,1,2025,10,Oktober,34,Pendapatan Lainnya,1968000000.0,174715000.0,160.07,False,False,2025-10-01,160.07
Aceh,1,2025,11,November,35,Pendapatan Lainnya,1968000000.0,186823719.0,169.56,False,False,2025-11-01,169.56
Aceh,1,2025,12,Desember,36,Pendapatan Lainnya,1968000000.0,27026050200.0,1.54284,False,False,2025-12-01,1.54284
Aceh,1,2025,1,Januari,25,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-01-01,0.0
Aceh,1,2025,2,Februari,26,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-02-01,0.0
Aceh,1,2025,3,Maret,27,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-03-01,0.0
Aceh,1,2025,4,April,28,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-04-01,0.0
Aceh,1,2025,5,Mei,29,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-05-01,0.0
Aceh,1,2025,6,Juni,30,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-06-01,0.0
Aceh,1,2025,7,Juli,31,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-07-01,0.0
Aceh,1,2025,8,Agustus,32,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-08-01,0.0
Aceh,1,2025,9,September,33,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-09-01,0.0
Aceh,1,2025,10,Oktober,34,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-10-01,0.0
Aceh,1,2025,11,November,35,Pendapatan Transfer Antar Daerah,0.0,0.0,0.0,False,False,2025-11-01,0.0
Aceh,1,2025,12,Desember,36,Pendapatan Transfer Antar Daerah,0.0,27024964200.0,0.0,False,False,2025-12-01,0.0
Aceh,1,2023,1,Januari,1,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,250673930800.0,3.4,False,False,2023-01-01,3.4
Aceh,1,2023,2,Februari,2,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,164099427200.0,5.62,False,False,2023-02-01,5.62
Aceh,1,2023,3,Maret,3,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,253719478699.0,9.06,False,False,2023-03-01,9.06
Aceh,1,2023,4,April,4,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,1568980614377.0,30.33,False,False,2023-04-01,30.33
Aceh,1,2023,5,Mei,5,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,0.0,30.33,False,False,2023-05-01,30.33
Aceh,1,2023,6,Juni,6,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,217938138685.0,33.28,False,False,2023-06-01,33.28
Aceh,1,2023,7,Juli,7,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,452805040200.0,39.42,False,False,2023-07-01,39.42
Aceh,1,2023,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,119965764500.0,41.04,False,False,2023-08-01,41.04
Aceh,1,2023,9,September,9,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,1694314781335.0,64.01,False,False,2023-09-01,64.01
Aceh,1,2023,10,Oktober,10,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,402570889179.0,69.47,False,False,2023-10-01,69.47
Aceh,1,2023,11,November,11,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,1738150475595.0,93.03,False,False,2023-11-01,93.03
Aceh,1,2023,12,Desember,12,Pendapatan Transfer Pemerintah Pusat,7377783366738.0,562223654713.0,100.65,False,False,2023-12-01,100.65
Aceh,1,2024,1,Januari,13,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,480121407800.0,5.83,False,False,2024-01-01,5.83
Aceh,1,2024,2,Februari,14,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,170255561600.0,7.89,False,False,2024-02-01,7.89
Aceh,1,2024,3,Maret,15,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,214555106350.0,10.49,False,False,2024-03-01,10.49
Aceh,1,2024,4,April,16,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,1456213725150.0,28.16,False,False,2024-04-01,28.16
Aceh,1,2024,5,Mei,17,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,317387164954.0,32.01,False,False,2024-05-01,32.01
Aceh,1,2024,6,Juni,18,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,430477950190.0,37.24,False,False,2024-06-01,37.24
Aceh,1,2024,7,Juli,19,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,1946417350350.0,60.85,False,False,2024-07-01,60.85
Aceh,1,2024,8,Agustus,20,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,459992656733.0,66.43,False,False,2024-08-01,66.43
Aceh,1,2024,9,September,21,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,361364187865.0,70.82,False,False,2024-09-01,70.82
Aceh,1,2024,10,Oktober,22,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,557686942202.0,77.59,False,False,2024-10-01,77.59
Aceh,1,2024,11,November,23,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,1126753736722.0,91.26,False,False,2024-11-01,91.26
Aceh,1,2024,12,Desember,24,Pendapatan Transfer Pemerintah Pusat,8241836725000.0,646552770322.0,99.1,False,False,2024-12-01,99.1
Aceh,1,2025,1,Januari,25,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,463150736100.0,5.84,False,False,2025-01-01,5.84
Aceh,1,2025,2,Februari,26,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,159204116400.0,7.84,False,False,2025-02-01,7.84
Aceh,1,2025,3,Maret,27,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,174060971617.0,10.04,False,False,2025-03-01,10.04
Aceh,1,2025,4,April,28,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,219092109535.0,12.8,False,False,2025-04-01,12.8
Aceh,1,2025,5,Mei,29,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,1480429156900.0,31.45,False,False,2025-05-01,31.45
Aceh,1,2025,6,Juni,30,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,361514526502.0,36.01,False,False,2025-06-01,36.01
Aceh,1,2025,7,Juli,31,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,1814961459126.0,58.88,False,False,2025-07-01,58.88
Aceh,1,2025,8,Agustus,32,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,585774354030.0,66.26,False,False,2025-08-01,66.26
Aceh,1,2025,9,September,33,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,544771547631.0,73.13,False,False,2025-09-01,73.13
Aceh,1,2025,10,Oktober,34,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,217741348000.0,75.87,False,False,2025-10-01,75.87
Aceh,1,2025,11,November,35,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,1318593179371.0,92.49,False,False,2025-11-01,92.49
Aceh,1,2025,12,Desember,36,Pendapatan Transfer Pemerintah Pusat,7935475288000.0,301748764550.0,96.29,False,False,2025-12-01,96.29
Aceh,1,2023,1,Januari,1,Retribusi Daerah,12942611000.0,1049028573.0,8.11,False,False,2023-01-01,8.11
Aceh,1,2023,2,Februari,2,Retribusi Daerah,12942611000.0,706088125.0,13.56,False,False,2023-02-01,13.56
Aceh,1,2023,3,Maret,3,Retribusi Daerah,12942611000.0,965148992.0,21.02,False,False,2023-03-01,21.02
Aceh,1,2023,4,April,4,Retribusi Daerah,12942611000.0,733650633.0,26.69,False,False,2023-04-01,26.69
Aceh,1,2023,5,Mei,5,Retribusi Daerah,12942611000.0,0.0,26.69,False,False,2023-05-01,26.69
Aceh,1,2023,6,Juni,6,Retribusi Daerah,12942611000.0,888707452.0,33.55,False,False,2023-06-01,33.55
Aceh,1,2023,7,Juli,7,Retribusi Daerah,12942611000.0,2002778637.0,49.03,False,False,2023-07-01,49.03
Aceh,1,2023,8,Agustus,8,Retribusi Daerah,12942611000.0,2057180555.0,64.92,False,False,2023-08-01,64.92
Aceh,1,2023,9,September,9,Retribusi Daerah,12942611000.0,1388173860.0,75.65,False,False,2023-09-01,75.65
Aceh,1,2023,10,Oktober,10,Retribusi Daerah,12942611000.0,1281340665.0,85.55,False,False,2023-10-01,85.55
Aceh,1,2023,11,November,11,Retribusi Daerah,12942611000.0,1871583125.0,100.01,False,False,2023-11-01,100.01
Aceh,1,2023,12,Desember,12,Retribusi Daerah,12942611000.0,2141659409.0,116.56,False,False,2023-12-01,116.56
Aceh,1,2024,1,Januari,13,Retribusi Daerah,693832792144.0,1376117902.0,0.2,False,False,2024-01-01,0.2
Aceh,1,2024,2,Februari,14,Retribusi Daerah,693832792144.0,1114262637.0,0.36,False,False,2024-02-01,0.36
Aceh,1,2024,3,Maret,15,Retribusi Daerah,693832792144.0,615769617.0,0.45,False,False,2024-03-01,0.45
Aceh,1,2024,4,April,16,Retribusi Daerah,693832792144.0,1033380395.0,0.6,False,False,2024-04-01,0.6
Aceh,1,2024,5,Mei,17,Retribusi Daerah,693832792144.0,2093472607.0,0.9,False,False,2024-05-01,0.9
Aceh,1,2024,6,Juni,18,Retribusi Daerah,693832792144.0,844669953.0,1.02,False,False,2024-06-01,1.02
Aceh,1,2024,7,Juli,19,Retribusi Daerah,693832792144.0,1735191689.0,1.27,False,False,2024-07-01,1.27
Aceh,1,2024,8,Agustus,20,Retribusi Daerah,693832792144.0,1586039727.0,1.5,False,False,2024-08-01,1.5
Aceh,1,2024,9,September,21,Retribusi Daerah,693832792144.0,1133800597.0,1.66,False,False,2024-09-01,1.66
Aceh,1,2024,10,Oktober,22,Retribusi Daerah,693832792144.0,1198454297.0,1.83,False,False,2024-10-01,1.83
Aceh,1,2024,11,November,23,Retribusi Daerah,693832792144.0,669865121176.94,98.38,False,False,2024-11-01,98.38
Aceh,1,2024,12,Desember,24,Retribusi Daerah,693832792144.0,108363464726.67004,114.0,False,False,2024-12-01,114.0
Aceh,1,2025,1,Januari,25,Retribusi Daerah,700477633788.0,58270862614.29,8.32,False,False,2025-01-01,8.32
Aceh,1,2025,2,Februari,26,Retribusi Daerah,700477633788.0,15011096399.129997,10.46,False,False,2025-02-01,10.46
Aceh,1,2025,3,Maret,27,Retribusi Daerah,700477633788.0,52521671196.08,17.96,False,False,2025-03-01,17.96
Aceh,1,2025,4,April,28,Retribusi Daerah,700477633788.0,55107815633.649994,25.83,False,False,2025-04-01,25.83
Aceh,1,2025,5,Mei,29,Retribusi Daerah,700477633788.0,41479464930.55002,31.75,False,False,2025-05-01,31.75
Aceh,1,2025,6,Juni,30,Retribusi Daerah,700477633788.0,59570616624.20001,40.25,False,False,2025-06-01,40.25
Aceh,1,2025,7,Juli,31,Retribusi Daerah,700477633788.0,63396090429.44995,49.3,False,False,2025-07-01,49.3
Aceh,1,2025,8,Agustus,32,Retribusi Daerah,700477633788.0,55827884520.19,57.27,False,False,2025-08-01,57.27
Aceh,1,2025,9,September,33,Retribusi Daerah,700477633788.0,63910143560.61005,66.4,False,False,2025-09-01,66.4
Aceh,1,2025,10,Oktober,34,Retribusi Daerah,700477633788.0,58378035707.69995,74.73,False,False,2025-10-01,74.73
Aceh,1,2025,11,November,35,Retribusi Daerah,700477633788.0,51392963096.96008,82.07,False,False,2025-11-01,82.07
Aceh,1,2025,12,Desember,36,Retribusi Daerah,700477633788.0,942207670.0,82.2,False,False,2025-12-01,82.2
Aceh,1,2023,1,Januari,1,Total Belanja Daerah,11093859700979.0,139422965300.78,1.26,False,False,2023-01-01,1.26
Aceh,1,2023,2,Februari,2,Total Belanja Daerah,11093859700979.0,373908907042.17004,4.63,False,False,2023-02-01,4.63
Aceh,1,2023,3,Maret,3,Total Belanja Daerah,11093859700979.0,580998442662.55,9.86,False,False,2023-03-01,9.86
Aceh,1,2023,4,April,4,Total Belanja Daerah,11093859700979.0,941386107515.0,18.35,False,False,2023-04-01,18.35
Aceh,1,2023,5,Mei,5,Total Belanja Daerah,11093859700979.0,0.0,18.35,False,False,2023-05-01,18.35
Aceh,1,2023,6,Juni,6,Total Belanja Daerah,11093859700979.0,754628412951.6001,25.15,False,False,2023-06-01,25.15
Aceh,1,2023,7,Juli,7,Total Belanja Daerah,11093859700979.0,959053966576.3999,33.8,False,False,2023-07-01,33.8
Aceh,1,2023,8,Agustus,8,Total Belanja Daerah,11093859700979.0,804150938363.7998,41.05,False,False,2023-08-01,41.05
Aceh,1,2023,9,September,9,Total Belanja Daerah,11093859700979.0,774495553945.5,48.03,False,False,2023-09-01,48.03
Aceh,1,2023,10,Oktober,10,Total Belanja Daerah,11093859700979.0,1027273655020.7002,57.29,False,False,2023-10-01,57.29
Aceh,1,2023,11,November,11,Total Belanja Daerah,11093859700979.0,1165635294058.4004,67.79,False,False,2023-11-01,67.79
Aceh,1,2023,12,Desember,12,Total Belanja Daerah,11093859700979.0,2968091055297.0996,94.55,False,False,2023-12-01,94.55
Aceh,1,2024,1,Januari,13,Total Belanja Daerah,11672120348557.0,123210703452.42,1.06,False,False,2024-01-01,1.06
Aceh,1,2024,2,Februari,14,Total Belanja Daerah,11672120348557.0,122043434063.56999,2.1,False,False,2024-02-01,2.1
Aceh,1,2024,3,Maret,15,Total Belanja Daerah,11672120348557.0,434148678218.99,5.82,False,False,2024-03-01,5.82
Aceh,1,2024,4,April,16,Total Belanja Daerah,11672120348557.0,898039940283.72,13.51,False,False,2024-04-01,13.51
Aceh,1,2024,5,Mei,17,Total Belanja Daerah,11672120348557.0,1313750057434.0002,24.77,False,False,2024-05-01,24.77
Aceh,1,2024,6,Juni,18,Total Belanja Daerah,11672120348557.0,818006488536.2998,31.78,False,False,2024-06-01,31.78
Aceh,1,2024,7,Juli,19,Total Belanja Daerah,11672120348557.0,1033041198041.0996,40.63,False,False,2024-07-01,40.63
Aceh,1,2024,8,Agustus,20,Total Belanja Daerah,11672120348557.0,1610404092753.1006,54.43,False,False,2024-08-01,54.43
Aceh,1,2024,9,September,21,Total Belanja Daerah,11672120348557.0,740879823374.5996,60.77,False,False,2024-09-01,60.77
Aceh,1,2024,10,Oktober,22,Total Belanja Daerah,11672120348557.0,630129933533.6006,66.17,False,False,2024-10-01,66.17
Aceh,1,2024,11,November,23,Total Belanja Daerah,11672120348557.0,1074241808746.5,75.38,False,False,2024-11-01,75.38
Aceh,1,2024,12,Desember,24,Total Belanja Daerah,11672120348557.0,2489252729414.0996,96.7,False,False,2024-12-01,96.7
Aceh,1,2025,1,Januari,25,Total Belanja Daerah,11006439723330.0,137806240391.0,1.25,False,False,2025-01-01,1.25
Aceh,1,2025,2,Februari,26,Total Belanja Daerah,11006439723330.0,245371855096.0,3.48,False,False,2025-02-01,3.48
Aceh,1,2025,3,Maret,27,Total Belanja Daerah,11006439723330.0,866617379218.2,11.36,False,False,2025-03-01,11.36
Aceh,1,2025,4,April,28,Total Belanja Daerah,11006439723330.0,555513670602.0,16.4,False,False,2025-04-01,16.4
Aceh,1,2025,5,Mei,29,Total Belanja Daerah,11006439723330.0,902210886637.0002,24.6,False,False,2025-05-01,24.6
Aceh,1,2025,6,Juni,30,Total Belanja Daerah,11006439723330.0,1098015884891.2998,34.58,False,False,2025-06-01,34.58
Aceh,1,2025,7,Juli,31,Total Belanja Daerah,11006439723330.0,564431411905.0,39.7,False,False,2025-07-01,39.7
Aceh,1,2025,8,Agustus,32,Total Belanja Daerah,11006439723330.0,1020009361950.7002,48.97,False,False,2025-08-01,48.97
Aceh,1,2025,9,September,33,Total Belanja Daerah,11006439723330.0,1051292076543.7002,58.52,False,False,2025-09-01,58.52
Aceh,1,2025,10,Oktober,34,Total Belanja Daerah,11006439723330.0,520607583645.3994,63.25,False,False,2025-10-01,63.25
Aceh,1,2025,11,November,35,Total Belanja Daerah,11006439723330.0,1074107215943.0,73.01,False,False,2025-11-01,73.01
Aceh,1,2025,12,Desember,36,Total Belanja Daerah,11006439723330.0,1764525267537.2998,89.04,False,False,2025-12-01,89.04
Aceh,1,2023,1,Januari,1,Total Pendapatan Daerah,10186819912074.0,445676306487.28,4.38,False,False,2023-01-01,4.38
Aceh,1,2023,2,Februari,2,Total Pendapatan Daerah,10186819912074.0,353874656706.42993,7.85,False,False,2023-02-01,7.85
Aceh,1,2023,3,Maret,3,Total Pendapatan Daerah,10186819912074.0,477951880726.99,12.54,False,False,2023-03-01,12.54
Aceh,1,2023,4,April,4,Total Pendapatan Daerah,10186819912074.0,2111672341853.4001,33.27,False,False,2023-04-01,33.27
Aceh,1,2023,5,Mei,5,Total Pendapatan Daerah,10186819912074.0,0.0,33.27,False,False,2023-05-01,33.27
Aceh,1,2023,6,Juni,6,Total Pendapatan Daerah,10186819912074.0,410569870907.2998,37.3,False,False,2023-06-01,37.3
Aceh,1,2023,7,Juli,7,Total Pendapatan Daerah,10186819912074.0,741002763964.3003,44.57,False,False,2023-07-01,44.57
Aceh,1,2023,8,Agustus,8,Total Pendapatan Daerah,10186819912074.0,366831939585.7998,48.18,False,False,2023-08-01,48.18
Aceh,1,2023,9,September,9,Total Pendapatan Daerah,10186819912074.0,1890360041347.9004,66.73,False,False,2023-09-01,66.73
Aceh,1,2023,10,Oktober,10,Total Pendapatan Daerah,10186819912074.0,683255568762.1992,73.44,False,False,2023-10-01,73.44
Aceh,1,2023,11,November,11,Total Pendapatan Daerah,10186819912074.0,1895275738474.9004,92.05,False,False,2023-11-01,92.05
Aceh,1,2023,12,Desember,12,Total Pendapatan Daerah,10186819912074.0,839843795162.5,100.29,False,False,2023-12-01,100.29
Aceh,1,2024,1,Januari,13,Total Pendapatan Daerah,11262824430316.0,739138924411.28,6.56,False,False,2024-01-01,6.56
Aceh,1,2024,2,Februari,14,Total Pendapatan Daerah,11262824430316.0,310639915218.9199,9.32,False,False,2024-02-01,9.32
Aceh,1,2024,3,Maret,15,Total Pendapatan Daerah,11262824430316.0,410711197303.90015,12.97,False,False,2024-03-01,12.97
